scale,A,B,C,D,AD_cancellation,AD_suspension,AD_reinforcement,DA_cancellation,DA_suspension,DA_reinforcement
possibly-one hundred percent,He will possibly live in a nursing home.,He will one hundred percent certain live in a nursing home.,He will possibly not live in a nursing home.,It is not one hundred percent certain that he will live in a nursing home.,"He will possibly live in a nursing home, in fact, it is one hundred percent certain that he will.","He will possibly live in a nursing home, maybe it is even one hundred percent certain that he will.","He will possibly live in a nursing home, but it is not one hundred percent certain that he will.","It is not one hundred percent certain that he will live in a nursing home, in fact, he possibly won't.","It is not one hundred percent certain that he will live in a nursing home, maybe he won't even live.","It is not one hundred percent certain that he will live in a nursing home, but he will possibly live."
possibly-one hundred percent,Our team will possibly make the new application.,It is one hundred percent certain that our team will make the new application.,Our team will possibly not make the new application.,It is not one hundred percent certain that our team will make the new application.,"Our team will possibly make the new application, in fact, it is one hundred percent certain that they will.","Our team will possibly make the new application, maybe it is even one hundred percent certain that they will.","Our team will possibly make the new application, but it is not one hundred percent certain that they will.","It is not one hundred percent certain that our team will make the new application, in fact, they possibly won't.","It is not one hundred percent certain that our team will make the new application, maybe they won't even make it.","It is not one hundred percent certain that our team will make the new application, but they will possibly make it."
possibly-one hundred percent,New measures will possibly be taken against forest fires.,New measures will one hundred percent certain be taken against forest fires.,New measures will possibly not be taken against forest fires.,It is not one hundred percent certain that new measures will be taken against forest fires.,"New measures will possibly be taken against forest fires, in fact, it is one hundred percent certain that they will.","New measures will possibly be taken against forest fires, maybe it is even one hundred percent certain that they will.","New measures will possibly be taken against forest fires, but it is not one hundred percent certain that they will.","It is not one hundred percent certain that new measures will be taken against forest fires, in fact, they possibly won't.","It is not one hundred percent certain that new measures will be taken against forest fires, maybe they won't even be taken.","It is not one hundred percent certain that new measures will be taken against forest fires, but they will possibly be taken."
possibly-one hundred percent,She will possibly dye her hair blonde.,It is one hundred percent certain that she will dye her hair blonde.,She will possibly not dye her hair blonde.,It is not one hundred percent certain that she will dye her hair blonde.,"She will possibly dye her hair blonde, in fact, it is one hundred percent certain that she will.","She will possibly dye her hair blonde, maybe it is even one hundred percent certain that she will.","She will possibly dye her hair blonde, but it is not one hundred percent certain that she will.","It is not one hundred percent certain that she will dye her hair blonde, in fact, she possibly won't.","It is not one hundred percent certain that she will dye her hair blonde, maybe she won't even dye it.","It is not one hundred percent certain that she will dye her hair blonde, but she will possibly dye it."
possibly-one hundred percent,Possibly a new position will be opened in their company.,It is one hundred percent certain that a new position will be opened in their company.,Possibly a new position will not be opened in their company.,It is not one hundred percent certain that a new position will be opened in their company.,"Possibly a new position will be opened in their company, in fact, it is one hundred percent certain that it will be opened.","Possibly a new position will be opened in their company, and maybe it is one hundred percent certain that it will be opened.","Possibly a new position will be opened in their company, but it is not one hundred percent certain that it will be opened.","It is not one hundred percent certain that a new position will be opened in their company, in fact, it possibly will not be opened.","It is not one hundred percent certain that a new position will be opened in their company, maybe it will not even be opened.","It is not one hundred percent certain that a new position will be opened in their company, but it possibly will be opened."
possibly-one hundred percent,Possibly the new subway will be operational this year.,It is one hundred percent certain that the new subway will be operational this year.,Possibly the new subway will not be operational this year.,It is not one hundred percent certain that the new subway will be operational this year.,"Possibly the new subway will be operational this year, in fact, it is one hundred percent certain that it will be operational.","Possibly the new subway will be operational this year, and maybe it is one hundred percent certain that it will be operational.","Possibly the new subway will be operational this year, but it is not one hundred percent certain that it will be operational.","It is not one hundred percent certain that the new subway will be operational this year, in fact, possibly it will not be operational.","It is not one hundred percent certain that the new subway will be operational this year, maybe it will not even be operational.","It is not one hundred percent certain that the new subway will be operational this year, but possibly it will be operational."
possibly-one hundred percent,Possibly the little kids will play soccer.,It is one hundred percent certain that the little kids will play soccer.,Possibly the little kids will not play soccer.,It is not one hundred percent certain that the little kids will play soccer.,"Possibly the little kids will play soccer, in fact, it is one hundred percent certain that they will play.","Possibly the little kids will play soccer, and maybe it is one hundred percent certain that they will play.","Possibly the little kids will play soccer, but it is not one hundred percent certain that they will play.","It is not one hundred percent certain that the little kids will play soccer, in fact, possibly they will not play.","It is not one hundred percent certain that the little kids will play soccer, maybe they will not even play.","It is not one hundred percent certain that the little kids will play soccer, but possibly they will play."
possibly-one hundred percent,Possibly they will go to the airport two hours early.,It is one hundred percent certain that they will go to the airport two hours early.,Possibly they will not go to the airport two hours early.,It is not one hundred percent certain that they will go to the airport two hours early.,"Possibly they will go to the airport two hours early, in fact, it is one hundred percent certain that they will go.","Possibly they will go to the airport two hours early, and maybe it is one hundred percent certain that they will go.","Possibly they will go to the airport two hours early, but it is not one hundred percent certain that they will go.","It is not one hundred percent certain that they will go to the airport two hours early, in fact, possibly they will not go.","It is not one hundred percent certain that they will go to the airport two hours early, maybe they will not even go.","It is not one hundred percent certain that they will go to the airport two hours early, but possibly they will go."
possibly-one hundred percent,Possibly they will correct the spelling mistakes today.,It is one hundred percent certain that they will correct the spelling mistakes today.,Possibly they will not correct the spelling mistakes today.,It is not one hundred percent certain that they will correct the spelling mistakes today.,"Possibly they will correct the spelling mistakes today, in fact, it is one hundred percent certain that they will correct them.","Possibly they will correct the spelling mistakes today, and maybe it is one hundred percent certain that they will correct them.","Possibly they will correct the spelling mistakes today, but it is not one hundred percent certain that they will correct them.","It is not one hundred percent certain that they will correct the spelling mistakes today, in fact, possibly they will not correct them.","It is not one hundred percent certain that they will correct the spelling mistakes today, maybe they will not even correct them.","It is not one hundred percent certain that they will correct the spelling mistakes today, but possibly they will correct them."
possibly-one hundred percent,Possibly they will have the sole of their shoes repaired.,It is one hundred percent certain that they will have the sole of their shoes repaired.,Possibly they will not have the sole of their shoes repaired.,It is not one hundred percent certain that they will have the sole of their shoes repaired.,"Possibly they will have the sole of their shoes repaired, in fact, it is one hundred percent certain that they will have it repaired.","Possibly they will have the sole of their shoes repaired, and maybe it is one hundred percent certain that they will have it repaired.","Possibly they will have the sole of their shoes repaired, but it is not one hundred percent certain that they will have it repaired.","It is not one hundred percent certain that they will have the sole of their shoes repaired, in fact, possibly they will not have it repaired.","It is not one hundred percent certain that they will have the sole of their shoes repaired, maybe they will not even have it repaired.","It is not one hundred percent certain that they will have the sole of their shoes repaired, but possibly they will have it repaired."
possibly-one hundred percent,Possibly they will sell the products in their hands cheaply.,It is one hundred percent certain that they will sell the products in their hands cheaply.,Possibly they will not sell the products in their hands cheaply.,It is not one hundred percent certain that they will sell the products in their hands cheaply.,"Possibly they will sell the products in their hands cheaply, in fact, it is one hundred percent certain that they will sell them.","Possibly they will sell the products in their hands cheaply, and maybe it is one hundred percent certain that they will sell them.","Possibly they will sell the products in their hands cheaply, but it is not one hundred percent certain that they will sell them.","It is not one hundred percent certain that they will sell the products in their hands cheaply, in fact, possibly they will not sell them.","It is not one hundred percent certain that they will sell the products in their hands cheaply, maybe they will not even sell them.","It is not one hundred percent certain that they will sell the products in their hands cheaply, but possibly they will sell them."
possibly-one hundred percent,Possibly they will paint the phone case.,It is one hundred percent certain that they will paint the phone case.,Possibly they will not paint the phone case.,It is not one hundred percent certain that they will paint the phone case.,"Possibly they will paint the phone case, in fact, it is one hundred percent certain that they will paint it.","Possibly they will paint the phone case, and maybe it is one hundred percent certain that they will paint it.","Possibly they will paint the phone case, but it is not one hundred percent certain that they will paint it.","It is not one hundred percent certain that they will paint the phone case, in fact, possibly they will not paint it.","It is not one hundred percent certain that they will paint the phone case, maybe they will not even paint it.","It is not one hundred percent certain that they will paint the phone case, but possibly they will paint it."
possibly-one hundred percent,Possibly they will wear their boots.,It is one hundred percent certain that they will wear their boots.,Possibly they will not wear their boots.,It is not one hundred percent certain that they will wear their boots.,"Possibly they will wear their boots, in fact, it is one hundred percent certain that they will wear them.","Possibly they will wear their boots, and maybe it is one hundred percent certain that they will wear them.","Possibly they will wear their boots, but it is not one hundred percent certain that they will wear them.","It is not one hundred percent certain that they will wear their boots, in fact, possibly they will not wear them.","It is not one hundred percent certain that they will wear their boots, maybe they will not even wear them.","It is not one hundred percent certain that they will wear their boots, but possibly they will wear them."
possibly-one hundred percent,Possibly they will ski in Uludag this year.,It is one hundred percent certain that they will ski in Uludag this year.,Possibly they will not ski in Uludag this year.,It is not one hundred percent certain that they will ski in Uludag this year.,"Possibly they will ski in Uludag this year, in fact, it is one hundred percent certain that they will ski.","Possibly they will ski in Uludag this year, and maybe it is one hundred percent certain that they will ski.","Possibly they will ski in Uludag this year, but it is not one hundred percent certain that they will ski.","It is not one hundred percent certain that they will ski in Uludag this year, in fact, possibly they will not ski.","It is not one hundred percent certain that they will ski in Uludag this year, maybe they will not even ski.","It is not one hundred percent certain that they will ski in Uludag this year, but possibly they will ski."
possibly-one hundred percent,He will possibly raise a rabbit at his home.,It is one hundred percent certain that he will raise a rabbit at his home.,He will possibly not raise a rabbit at his home.,It is not one hundred percent certain that he will raise a rabbit at his home.,"He will possibly raise a rabbit at his home, in fact, it is one hundred percent certain that he will.","He will possibly raise a rabbit at his home, and maybe it is one hundred percent certain that he will.","He will possibly raise a rabbit at his home, but it is not one hundred percent certain that he will.","It is not one hundred percent certain that he will raise a rabbit at his home, in fact, he will possibly not.","It is not one hundred percent certain that he will raise a rabbit at his home, maybe he won't even.","It is not one hundred percent certain that he will raise a rabbit at his home, but he will possibly do it."
possibly-one hundred percent,They will possibly choose us.,It is one hundred percent certain that they will choose us.,They will possibly not choose us.,It is not one hundred percent certain that they will choose us.,"They will possibly choose us, in fact, it is one hundred percent certain that they will.","They will possibly choose us, and maybe it is one hundred percent certain that they will.","They will possibly choose us, but it is not one hundred percent certain that they will.","It is not one hundred percent certain that they will choose us, in fact, they possibly won't.","It is not one hundred percent certain that they will choose us, maybe they won't even.","It is not one hundred percent certain that they will choose us, but they will possibly do it."
possibly-one hundred percent,You will possibly raise your doctors' salary.,It is one hundred percent certain that you will raise your doctors' salary.,You will possibly not raise your doctors' salary.,It is not one hundred percent certain that you will raise your doctors' salary.,"You will possibly raise your doctors' salary, in fact, it is one hundred percent certain that you will.","You will possibly raise your doctors' salary, and maybe it is one hundred percent certain that you will.","You will possibly raise your doctors' salary, but it is not one hundred percent certain that you will.","It is not one hundred percent certain that you will raise your doctors' salary, in fact, you possibly won't.","It is not one hundred percent certain that you will raise your doctors' salary, maybe you won't even.","It is not one hundred percent certain that you will raise your doctors' salary, but you will possibly do it."
possibly-one hundred percent,This cleaner will possibly make the tiles sparkling clean.,It is one hundred percent certain that this cleaner will make the tiles sparkling clean.,This cleaner will possibly not make the tiles sparkling clean.,It is not one hundred percent certain that this cleaner will make the tiles sparkling clean.,"This cleaner will possibly make the tiles sparkling clean, in fact, it is one hundred percent certain that it will.","This cleaner will possibly make the tiles sparkling clean, and maybe it is one hundred percent certain that it will.","This cleaner will possibly make the tiles sparkling clean, but it is not one hundred percent certain that it will.","It is not one hundred percent certain that this cleaner will make the tiles sparkling clean, in fact, it possibly won't.","It is not one hundred percent certain that this cleaner will make the tiles sparkling clean, maybe it won't even.","It is not one hundred percent certain that this cleaner will make the tiles sparkling clean, but it will possibly do it."
possibly-one hundred percent,We will possibly go on a picnic on Wednesday.,It is one hundred percent certain that we will go on a picnic on Wednesday.,We will possibly not go on a picnic on Wednesday.,It is not one hundred percent certain that we will go on a picnic on Wednesday.,"We will possibly go on a picnic on Wednesday, in fact, it is one hundred percent certain that we will.","We will possibly go on a picnic on Wednesday, and maybe it is one hundred percent certain that we will.","We will possibly go on a picnic on Wednesday, but it is not one hundred percent certain that we will.","It is not one hundred percent certain that we will go on a picnic on Wednesday, in fact, we possibly won't.","It is not one hundred percent certain that we will go on a picnic on Wednesday, maybe we won't even.","It is not one hundred percent certain that we will go on a picnic on Wednesday, but we will possibly do it."
possibly-one hundred percent,We will possibly do a presentation tomorrow.,It is one hundred percent certain that we will do a presentation tomorrow.,We will possibly not do a presentation tomorrow.,It is not one hundred percent certain that we will do a presentation tomorrow.,"We will possibly do a presentation tomorrow, in fact, it is one hundred percent certain that we will.","We will possibly do a presentation tomorrow, and maybe it is one hundred percent certain that we will.","We will possibly do a presentation tomorrow, but it is not one hundred percent certain that we will.","It is not one hundred percent certain that we will do a presentation tomorrow, in fact, we possibly won't.","It is not one hundred percent certain that we will do a presentation tomorrow, maybe we won't even.","It is not one hundred percent certain that we will do a presentation tomorrow, but we will possibly do it."
possibly-one hundred percent,We will possibly sing the songs.,It is one hundred percent certain that we will sing the songs.,We will possibly not sing the songs.,It is not one hundred percent certain that we will sing the songs.,"We will possibly sing the songs, in fact, it is one hundred percent certain that we will.","We will possibly sing the songs, and maybe it is one hundred percent certain that we will.","We will possibly sing the songs, but it is not one hundred percent certain that we will.","It is not one hundred percent certain that we will sing the songs, in fact, we possibly won't.","It is not one hundred percent certain that we will sing the songs, maybe we won't even.","It is not one hundred percent certain that we will sing the songs, but we will possibly do it."
possibly-one hundred percent,A new teacher will possibly teach our history class.,It is one hundred percent certain that a new teacher will teach our history class.,A new teacher will possibly not teach our history class.,It is not one hundred percent certain that a new teacher will teach our history class.,"A new teacher will possibly teach our history class, in fact, it is one hundred percent certain that he will.","A new teacher will possibly teach our history class, and maybe it is one hundred percent certain that he will.","A new teacher will possibly teach our history class, but it is not one hundred percent certain that he will.","It is not one hundred percent certain that a new teacher will teach our history class, in fact, he possibly won't.","It is not one hundred percent certain that a new teacher will teach our history class, maybe he won't even.","It is not one hundred percent certain that a new teacher will teach our history class, but he will possibly do it."
possibly-one hundred percent,You will possibly do the laboratory work with government support.,It is one hundred percent certain that you will do the laboratory work with government support.,You will possibly not do the laboratory work with government support.,It is not one hundred percent certain that you will do the laboratory work with government support.,"You will possibly do the laboratory work with government support, in fact, it is one hundred percent certain that you will.","You will possibly do the laboratory work with government support, and maybe it is one hundred percent certain that you will.","You will possibly do the laboratory work with government support, but it is not one hundred percent certain that you will.","It is not one hundred percent certain that you will do the laboratory work with government support, in fact, you possibly won't.","It is not one hundred percent certain that you will do the laboratory work with government support, maybe you won't even.","It is not one hundred percent certain that you will do the laboratory work with government support, but you will possibly do it."
possibly-one hundred percent,The cafes on campus will possibly be open tomorrow.,It is one hundred percent certain that the cafes on campus will be open tomorrow.,The cafes on campus will possibly not be open tomorrow.,It is not one hundred percent certain that the cafes on campus will be open tomorrow.,"The cafes on campus will possibly be open tomorrow, in fact, it is one hundred percent certain that they will.","The cafes on campus will possibly be open tomorrow, and maybe it is one hundred percent certain that they will.","The cafes on campus will possibly be open tomorrow, but it is not one hundred percent certain that they will.","It is not one hundred percent certain that the cafes on campus will be open tomorrow, in fact, they possibly won't.","It is not one hundred percent certain that the cafes on campus will be open tomorrow, maybe they won't even.","It is not one hundred percent certain that the cafes on campus will be open tomorrow, but they will possibly be."
possibly-one hundred percent,"Possibly, there will be multiple choice questions on the exam.",It is one hundred percent certain that there will be multiple choice questions on the exam.,"Possibly, there won't be multiple choice questions on the exam.",It is not one hundred percent certain that there will be multiple choice questions on the exam.,"Possibly, there will be multiple choice questions on the exam, in fact, it is one hundred percent certain that there will be.","Possibly, there will be multiple choice questions on the exam, maybe it is even one hundred percent certain that there will be.","Possibly, there will be multiple choice questions on the exam, but it is not one hundred percent certain that there will be.","It is not one hundred percent certain that there will be multiple choice questions on the exam, in fact, possibly there won't be.","It is not one hundred percent certain that there will be multiple choice questions on the exam, maybe there won't be.","It is not one hundred percent certain that there will be multiple choice questions on the exam, but possibly there will be."
possibly-one hundred percent,"Possibly, I will come to İzmir by ship.",I am one hundred percent certain I will come to İzmir by ship.,"Possibly, I will not come to İzmir by ship.",It is not one hundred percent certain that I will come to İzmir by ship.,"Possibly, I will come to İzmir by ship, in fact, it is one hundred percent certain that I will come by ship.","Possibly, I will come to İzmir by ship, maybe it is even one hundred percent certain that I will come by ship.","Possibly, I will come to İzmir by ship, but it is not one hundred percent certain that I will come by ship.","It is not one hundred percent certain that I will come to İzmir by ship, in fact, possibly I won't come by ship.","It is not one hundred percent certain that I will come to İzmir by ship, maybe I won't even come by ship.","It is not one hundred percent certain that I will come to İzmir by ship, but possibly I will come by ship."
possibly-one hundred percent,"Possibly, he will dye the trousers black.",It is one hundred percent certain that he will dye the trousers black.,"Possibly, he won't dye the trousers black.",It is not one hundred percent certain that he will dye the trousers black.,"Possibly, he will dye the trousers black, in fact, it is one hundred percent certain that he will dye them black.","Possibly, he will dye the trousers black, maybe it is even one hundred percent certain that he will dye them black.","Possibly, he will dye the trousers black, but it is not one hundred percent certain that he will dye them black.","It is not one hundred percent certain that he will dye the trousers black, in fact, possibly he won't dye them black.","It is not one hundred percent certain that he will dye the trousers black, maybe he won't even dye them black.","It is not one hundred percent certain that he will dye the trousers black, but possibly he will dye them black."
possibly-one hundred percent,"Possibly, they will listen to the speech loudly.",It is one hundred percent certain that they will listen to the speech loudly.,"Possibly, they won't listen to the speech loudly.",It is not one hundred percent certain that they will listen to the speech loudly.,"Possibly, they will listen to the speech loudly, in fact, it is one hundred percent certain that they will listen loudly.","Possibly, they will listen to the speech loudly, maybe it is even one hundred percent certain that they will listen loudly.","Possibly, they will listen to the speech loudly, but it is not one hundred percent certain that they will listen loudly.","It is not one hundred percent certain that they will listen to the speech loudly, in fact, possibly they won't listen loudly.","It is not one hundred percent certain that they will listen to the speech loudly, maybe they won't even listen loudly.","It is not one hundred percent certain that they will listen to the speech loudly, but possibly they will listen loudly."
possibly-one hundred percent,"Possibly, he will notice the small details in the movie.",He is one hundred percent certain to notice the small details in the movie.,"Possibly, he will not notice the small details in the movie.",It is not one hundred percent certain that he will notice the small details in the movie.,"Possibly, he will notice the small details in the movie, in fact, it is one hundred percent certain that he will notice them.","Possibly, he will notice the small details in the movie, maybe it is even one hundred percent certain that he will notice them.","Possibly, he will notice the small details in the movie, but it is not one hundred percent certain that he will notice them.","It is not one hundred percent certain that he will notice the small details in the movie, in fact, possibly he won't notice them.","It is not one hundred percent certain that he will notice the small details in the movie, maybe he won't even notice them.","It is not one hundred percent certain that he will notice the small details in the movie, but possibly he will notice them."
possibly-one hundred percent,"Possibly, we will observe the turtles throughout the year.",It is one hundred percent certain that we will observe the turtles throughout the year.,"Possibly, we won't observe the turtles throughout the year.",It is not one hundred percent certain that we will observe the turtles throughout the year.,"Possibly, we will observe the turtles throughout the year, in fact, it is one hundred percent certain that we will observe them throughout the year.","Possibly, we will observe the turtles throughout the year, maybe it is even one hundred percent certain that we will observe them throughout the year.","Possibly, we will observe the turtles throughout the year, but it is not one hundred percent certain that we will observe them throughout the year.","It is not one hundred percent certain that we will observe the turtles throughout the year, in fact, possibly we won't observe them throughout the year.","It is not one hundred percent certain that we will observe the turtles throughout the year, maybe we won't even observe them throughout the year.","It is not one hundred percent certain that we will observe the turtles throughout the year, but possibly we will observe them throughout the year."
possibly-one hundred percent,"Possibly, he will remember our old memories.",He is one hundred percent certain to remember our old memories.,"Possibly, he won't remember our old memories.",It is not one hundred percent certain that he will remember our old memories.,"Possibly, he will remember our old memories, in fact, it is one hundred percent certain that he will remember them.","Possibly, he will remember our old memories, maybe it is even one hundred percent certain that he will remember them.","Possibly, he will remember our old memories, but it is not one hundred percent certain that he will remember them.","It is not one hundred percent certain that he will remember our old memories, in fact, possibly he won't remember them.","It is not one hundred percent certain that he will remember our old memories, maybe he won't even remember them.","It is not one hundred percent certain that he will remember our old memories, but possibly he will remember them."
possibly-one hundred percent,"Possibly, he will realize the dreams he had as a child.",He is one hundred percent certain to realize the dreams he had as a child.,"Possibly, he won't realize the dreams he had as a child.",It is not one hundred percent certain that he will realize the dreams he had as a child.,"Possibly, he will realize the dreams he had as a child, in fact, it is one hundred percent certain that he will realize them.","Possibly, he will realize the dreams he had as a child, maybe it is even one hundred percent certain that he will realize them.","Possibly, he will realize the dreams he had as a child, but it is not one hundred percent certain that he will realize them.","It is not one hundred percent certain that he will realize the dreams he had as a child, in fact, possibly he won't realize them.","It is not one hundred percent certain that he will realize the dreams he had as a child, maybe he won't even realize them.","It is not one hundred percent certain that he will realize the dreams he had as a child, but possibly he will realize them."
possibly-one hundred percent,"Possibly, he will tell the police all the details.",He is one hundred percent certain to tell the police all the details.,"Possibly, he won't tell the police all the details.",It is not one hundred percent certain that he will tell the police all the details.,"Possibly, he will tell the police all the details, in fact, it is one hundred percent certain that he will tell them.","Possibly, he will tell the police all the details, maybe it is even one hundred percent certain that he will tell them.","Possibly, he will tell the police all the details, but it is not one hundred percent certain that he will tell them.","It is not one hundred percent certain that he will tell the police all the details, in fact, possibly he won't tell them.","It is not one hundred percent certain that he will tell the police all the details, maybe he won't even tell them.","It is not one hundred percent certain that he will tell the police all the details, but possibly he will tell them."
possibly-one hundred percent,"Possibly, he will ask the questions in his head at the end of the lesson.",He is one hundred percent certain to ask the questions in his head at the end of the lesson.,"Possibly, he won't ask the questions in his head at the end of the lesson.",It is not one hundred percent certain that he will ask the questions in his head at the end of the lesson.,"Possibly, he will ask the questions in his head at the end of the lesson, in fact, it is one hundred percent certain that he will ask them at the end of the lesson.","Possibly, he will ask the questions in his head at the end of the lesson, maybe it is even one hundred percent certain that he will ask them at the end of the lesson.","Possibly, he will ask the questions in his head at the end of the lesson, but it is not one hundred percent certain that he will ask them at the end of the lesson.","It is not one hundred percent certain that he will ask the questions in his head at the end of the lesson, in fact, possibly he won't ask them at the end of the lesson.","It is not one hundred percent certain that he will ask the questions in his head at the end of the lesson, maybe he won't even ask them at the end of the lesson.","It is not one hundred percent certain that he will ask the questions in his head at the end of the lesson, but possibly he will ask them at the end of the lesson. "
possibly-one hundred percent,He will possibly convince his brother-in-law today.,It is one hundred percent certain that he will convince his brother-in-law today.,He possibly won't convince his brother-in-law today.,It is not one hundred percent certain that he will convince his brother-in-law today.,"He will possibly convince his brother-in-law today, in fact, it is one hundred percent certain that he will convince him.","He will possibly convince his brother-in-law today, maybe it is even one hundred percent certain that he will convince him.","He will possibly convince his brother-in-law today, but it is not one hundred percent certain that he will convince him.","It is not one hundred percent certain that he will convince his brother-in-law today, in fact, he possibly won't convince him.","It is not one hundred percent certain that he will convince his brother-in-law today, maybe he won't even convince him.","It is not one hundred percent certain that he will convince his brother-in-law today, but he will possibly convince him."
possibly-one hundred percent,He will possibly discuss the problems with the coordinator.,It is one hundred percent certain that he will discuss the problems with the coordinator.,He possibly won't discuss the problems with the coordinator.,It is not one hundred percent certain that he will discuss the problems with the coordinator.,"He will possibly discuss the problems with the coordinator, in fact, it is one hundred percent certain that he will discuss it.","He will possibly discuss the problems with the coordinator, maybe it is even one hundred percent certain that he will discuss it.","He will possibly discuss the problems with the coordinator, but it is not one hundred percent certain that he will discuss it.","It is not one hundred percent certain that he will discuss the problems with the coordinator, in fact, he possibly won't discuss it.","It is not one hundred percent certain that he will discuss the problems with the coordinator, maybe he won't even discuss it.","It is not one hundred percent certain that he will discuss the problems with the coordinator, but he will possibly discuss it."
possibly-one hundred percent,They will possibly become friends with Sinem.,It is one hundred percent certain that they will become friends with Sinem.,They possibly won't become friends with Sinem.,It is not one hundred percent certain that they will become friends with Sinem.,"They will possibly become friends with Sinem, in fact, it is one hundred percent certain that they will become friends.","They will possibly become friends with Sinem, maybe it is even one hundred percent certain that they will become friends.","They will possibly become friends with Sinem, but it is not one hundred percent certain that they will become friends.","It is not one hundred percent certain that they will become friends with Sinem, in fact, they possibly won't become friends.","It is not one hundred percent certain that they will become friends with Sinem, maybe they won't even become friends.","It is not one hundred percent certain that they will become friends with Sinem, but they will possibly become friends."
possibly-one hundred percent,They will possibly work with Akın on this project.,It is one hundred percent certain that they will work with Akın on this project.,They possibly won't work with Akın on this project.,It is not one hundred percent certain that they will work with Akın on this project.,"They will possibly work with Akın on this project, in fact, it is one hundred percent certain that they will work with him.","They will possibly work with Akın on this project, maybe it is even one hundred percent certain that they will work with him.","They will possibly work with Akın on this project, but it is not one hundred percent certain that they will work with him.","It is not one hundred percent certain that they will work with Akın on this project, in fact, they possibly won't work with him.","It is not one hundred percent certain that they will work with Akın on this project, maybe they won't even work with him.","It is not one hundred percent certain that they will work with Akın on this project, but they will possibly work with him."
possibly-one hundred percent,They will possibly walk uphill to the house.,It is one hundred percent certain that they will walk uphill to the house.,They possibly won't walk uphill to the house.,It is not one hundred percent certain that they will walk uphill to the house.,"They will possibly walk uphill to the house, in fact, it is one hundred percent certain that they will walk.","They will possibly walk uphill to the house, maybe it is even one hundred percent certain that they will walk.","They will possibly walk uphill to the house, but it is not one hundred percent certain that they will walk.","It is not one hundred percent certain that they will walk uphill to the house, in fact, they possibly won't walk.","It is not one hundred percent certain that they will walk uphill to the house, maybe they won't even walk.","It is not one hundred percent certain that they will walk uphill to the house, but they will possibly walk."
possibly-one hundred percent,They will possibly jump on the balloons.,It is one hundred percent certain that they will jump on the balloons.,They possibly won't jump on the balloons.,It is not one hundred percent certain that they will jump on the balloons.,"They will possibly jump on the balloons, in fact, it is one hundred percent certain that they will jump.","They will possibly jump on the balloons, maybe it is even one hundred percent certain that they will jump.","They will possibly jump on the balloons, but it is not one hundred percent certain that they will jump.","It is not one hundred percent certain that they will jump on the balloons, in fact, they possibly won't jump.","It is not one hundred percent certain that they will jump on the balloons, maybe they won't even jump.","It is not one hundred percent certain that they will jump on the balloons, but they will possibly jump."
possibly-one hundred percent,They will possibly swim here from the shore.,It is one hundred percent certain that they will swim here from the shore.,They possibly won't swim here from the shore.,It is not one hundred percent certain that they will swim here from the shore.,"They will possibly swim here from the shore, in fact, it is one hundred percent certain that they will swim.","They will possibly swim here from the shore, maybe it is even one hundred percent certain that they will swim.","They will possibly swim here from the shore, but it is not one hundred percent certain that they will swim.","It is not one hundred percent certain that they will swim here from the shore, in fact, they possibly won't swim.","It is not one hundred percent certain that they will swim here from the shore, maybe they won't even swim.","It is not one hundred percent certain that they will swim here from the shore, but they will possibly swim."
possibly-one hundred percent,We will possibly fly to Ankara tomorrow.,It is one hundred percent certain that we will fly to Ankara tomorrow.,We possibly won't fly to Ankara tomorrow.,It is not one hundred percent certain that we will fly to Ankara tomorrow.,"We will possibly fly to Ankara tomorrow, in fact, it is one hundred percent certain that we will fly.","We will possibly fly to Ankara tomorrow, maybe it is even one hundred percent certain that we will fly.","We will possibly fly to Ankara tomorrow, but it is not one hundred percent certain that we will fly.","It is not one hundred percent certain that we will fly to Ankara tomorrow, in fact, we possibly won't fly.","It is not one hundred percent certain that we will fly to Ankara tomorrow, maybe we won't even fly.","It is not one hundred percent certain that we will fly to Ankara tomorrow, but we will possibly fly."
possibly-one hundred percent,We will possibly ride horses at the old farm.,It is one hundred percent certain that we will ride horses at the old farm.,We possibly won't ride horses at the old farm.,It is not one hundred percent certain that we will ride horses at the old farm.,"We will possibly ride horses at the old farm, in fact, it is one hundred percent certain that we will ride.","We will possibly ride horses at the old farm, maybe it is even one hundred percent certain that we will ride.","We will possibly ride horses at the old farm, but it is not one hundred percent certain that we will ride.","It is not one hundred percent certain that we will ride horses at the old farm, in fact, we possibly won't ride.","It is not one hundred percent certain that we will ride horses at the old farm, maybe we won't even ride.","It is not one hundred percent certain that we will ride horses at the old farm, but we will possibly ride."
possibly-one hundred percent,Prices will possibly drop for the rest of the year.,It is one hundred percent certain that prices will drop for the rest of the year.,Prices possibly won't drop for the rest of the year.,It is not one hundred percent certain that prices will drop for the rest of the year.,"Prices will possibly drop for the rest of the year, in fact, it is one hundred percent certain that they will drop.","Prices will possibly drop for the rest of the year, maybe it is even one hundred percent certain that they will drop.","Prices will possibly drop for the rest of the year, but it is not one hundred percent certain that they will drop.","It is not one hundred percent certain that prices will drop for the rest of the year, in fact, they possibly won't drop.","It is not one hundred percent certain that prices will drop for the rest of the year, maybe they won't even drop.","It is not one hundred percent certain that prices will drop for the rest of the year, but they will possibly drop."
